icase,CHL,MALH,P_LUB,rhow_350.0,rhow_360.0,rhow_370.0,rhow_380.0,rhow_390.0,rhow_400.0,rhow_410.0,rhow_420.0,rhow_430.0,rhow_440.0,rhow_450.0,rhow_460.0,rhow_470.0,rhow_480.0,rhow_490.0,rhow_500.0,rhow_510.0,rhow_520.0,rhow_530.0,rhow_540.0,rhow_550.0,rhow_560.0,rhow_570.0,rhow_580.0,rhow_590.0,rhow_600.0,rhow_610.0,rhow_620.0,rhow_630.0,rhow_640.0,rhow_650.0,rhow_660.0,rhow_670.0,rhow_680.0,rhow_690.0,rhow_700.0,rhow_710.0,rhow_720.0,rhow_730.0,rhow_740.0,rhow_750.0,rhow_760.0,rhow_770.0,rhow_780.0,rhow_790.0,rhow_800.0,rhow_810.0,rhow_820.0,rhow_830.0,rhow_840.0,rhow_850.0,rhow_860.0,rhow_870.0,rhow_880.0,rhow_890.0,rhow_900.0,rhow_910.0,rhow_920.0,rhow_930.0,rhow_940.0,D2rhow_350.0,D2rhow_360.0,D2rhow_370.0,D2rhow_380.0,D2rhow_390.0,D2rhow_400.0,D2rhow_410.0,D2rhow_420.0,D2rhow_430.0,D2rhow_440.0,D2rhow_450.0,D2rhow_460.0,D2rhow_470.0,D2rhow_480.0,D2rhow_490.0,D2rhow_500.0,D2rhow_510.0,D2rhow_520.0,D2rhow_530.0,D2rhow_540.0,D2rhow_550.0,D2rhow_560.0,D2rhow_570.0,D2rhow_580.0,D2rhow_590.0,D2rhow_600.0,D2rhow_610.0,D2rhow_620.0,D2rhow_630.0,D2rhow_640.0,D2rhow_650.0,D2rhow_660.0,D2rhow_670.0,D2rhow_680.0,D2rhow_690.0,D2rhow_700.0,D2rhow_710.0,D2rhow_720.0,D2rhow_730.0,D2rhow_740.0,D2rhow_750.0,D2rhow_760.0,D2rhow_770.0,D2rhow_780.0,D2rhow_790.0,D2rhow_800.0,D2rhow_810.0,D2rhow_820.0,D2rhow_830.0,D2rhow_840.0,D2rhow_850.0,D2rhow_860.0,D2rhow_870.0,D2rhow_880.0,D2rhow_890.0,D2rhow_900.0,D2rhow_910.0,D2rhow_920.0,D2rhow_930.0,D2rhow_940.0
631,,-0.0016629805,0,0.028283,0.029216,0.031359,0.034229,0.037482,0.04035,0.042685,0.04584,0.050214,0.055545,0.061236,0.066722,0.072138,0.077777,0.082869,0.087398,0.091341,0.095409,0.100061,0.103872,0.10698,0.109525,0.110527,0.107844,0.099155,0.086883,0.079258,0.076397,0.074388,0.072527,0.069276,0.063009,0.058165,0.056117,0.053423,0.047688,0.038693,0.027854,0.018907,0.014377,0.013242,0.012628,0.012857,0.013173,0.01376,0.014556,0.014727,0.013518,0.011171,0.009453,0.008731,0.008257,0.007831,0.007338,0.006874,0.006518,0.006183,0.005611,0.005784,0.005521,,0.00011297601,0.00012146452,8.420567e-05,7.4349941e-05,7.3972488e-05,8.8642845e-05,9.9119275e-05,9.7114578e-05,7.7679919e-05,4.425432e-05,4.8817313e-06,-2.5390035e-05,-4.4279483e-05,-5.3019628e-05,-5.5192082e-05,-5.3975843e-05,-6.8386177e-05,-0.00012163228,-0.00021573561,-0.00033282167,-0.00040639993,-0.00041308505,-0.00034590673,-0.00018378628,2.0885757e-05,0.00011758094,0.00013335011,0.00012736957,6.3110216e-05,-3.3392048e-05,-6.7664821e-05,-0.00010131689,-0.00015885757,-0.00016727059,-0.00010785103,-1.4670357e-05,0.0001284516,0.0002640161,0.00032233686,0.00029994967,0.00023623553,0.00013133702,3.1303473e-05,-3.0951183e-05,-5.9880892e-05,-7.1875524e-05,-5.32461e-05,-1.5358161e-05,1.4494212e-05,3.029693e-05,3.6873008e-05,2.9080691e-05,1.911592e-05,1.0283509e-05,1.0199631e-05,1.184365e-05,1.8621037e-05,,
632,,-0.0017763335,0,0.0201,0.02067,0.022011,0.023857,0.026,0.027946,0.029601,0.031871,0.035012,0.038894,0.043279,0.047655,0.052148,0.057009,0.061471,0.065477,0.069091,0.072883,0.077137,0.080669,0.083522,0.085923,0.086851,0.084078,0.075852,0.064291,0.057239,0.054656,0.052889,0.051268,0.048539,0.043371,0.039413,0.037925,0.036022,0.031679,0.025113,0.017967,0.012598,0.010034,0.009392,0.008965,0.009098,0.009247,0.009519,0.009911,0.009955,0.00925,0.007981,0.007068,0.006679,0.006416,0.006167,0.00588,0.005584,0.00532,0.005115,0.00481,0.004757,0.004715,,0.00011276871,0.00012449888,9.341204e-05,8.8310868e-05,9.4535812e-05,0.00011519303,0.00013153193,0.00013689826,0.00012226396,8.6682029e-05,4.2703368e-05,5.7830108e-06,-2.359923e-05,-4.2665488e-05,-5.2438524e-05,-5.8133148e-05,-8.5444616e-05,-0.00016650778,-0.00030322927,-0.00047067142,-0.00057471511,-0.00058288456,-0.00048145459,-0.00024959121,4.3928154e-05,0.00018707661,0.00021404716,0.00020486758,0.00011790776,-1.3990341e-05,-5.5431043e-05,-7.8323179e-05,-0.00013085009,-0.00013563559,-6.852489e-05,2.6642255e-05,0.00015880552,0.00027748351,0.00032163894,0.00028796364,0.00021639572,0.00011390511,2.6326589e-05,-2.4445216e-05,-4.7362606e-05,-5.7186149e-05,-4.0847249e-05,-1.0543262e-05,1.2209981e-05,2.3649736e-05,2.8258468e-05,2.1793617e-05,1.2348875e-05,7.7653966e-06,9.5205025e-06,1.1376622e-05,1.7134379e-05,,
633,,-0.0026458172,0,0.012462,0.01275,0.01348,0.014573,0.015935,0.01724,0.018387,0.019943,0.02203,0.02462,0.027755,0.030969,0.034423,0.038347,0.04199,0.045416,0.048909,0.052712,0.056807,0.060422,0.063773,0.066875,0.068446,0.066595,0.060086,0.050897,0.045096,0.042756,0.041172,0.039898,0.037704,0.033017,0.029253,0.028475,0.028042,0.025105,0.019692,0.013558,0.009151,0.007315,0.006919,0.006519,0.006656,0.006818,0.006963,0.007222,0.007177,0.006571,0.005719,0.005202,0.005026,0.004891,0.004742,0.004544,0.004261,0.003934,0.003756,0.003535,0.003514,0.003683,,8.9814778e-05,0.0001029755,8.5178251e-05,8.3043218e-05,9.1408086e-05,0.00011065525,0.00012773551,0.0001411671,0.00013837881,0.0001138578,8.5369448e-05,6.0689106e-05,3.4144593e-05,1.6920932e-05,1.1089424e-05,4.1426011e-07,-4.0709022e-05,-0.00013817168,-0.00029903207,-0.00049763792,-0.00063326031,-0.00066001195,-0.00056101972,-0.00031630353,-5.0507867e-06,0.00015455089,0.00019417646,0.00020276439,0.00013275443,9.4642501e-06,-1.9852619e-05,-3.4925314e-05,-0.00010558853,-0.00014134236,-8.9018124e-05,2.4218283e-06,0.00014009958,0.00027071898,0.00032463653,0.00029458674,0.00022037044,0.00010861581,1.9661422e-05,-2.2449711e-05,-3.981677e-05,-4.6906991e-05,-2.7787293e-05,-1.2109142e-06,1.3065126e-05,1.7590121e-05,1.8338976e-05,9.9103764e-06,2.3102968e-06,5.7837084e-06,1.3399721e-05,1.6920932e-05,1.9231229e-05,,
634,,-0.0020860899,0,0.025148,0.025977,0.027796,0.030181,0.032825,0.035084,0.036808,0.039182,0.04254,0.046734,0.051447,0.056017,0.060661,0.065711,0.070298,0.074468,0.078344,0.082355,0.086816,0.090718,0.094316,0.097581,0.099374,0.097776,0.090825,0.080652,0.074118,0.071544,0.069764,0.068251,0.065462,0.059396,0.054469,0.053257,0.052152,0.047717,0.039647,0.029508,0.02117,0.017052,0.016045,0.015308,0.015645,0.016013,0.016532,0.017284,0.017387,0.016128,0.013909,0.012341,0.011709,0.011289,0.010878,0.010382,0.009827,0.009275,0.008859,0.008384,0.008288,0.008455,,9.0793637e-05,9.5446067e-05,6.1412075e-05,5.224134e-05,5.3875977e-05,7.0230735e-05,8.4607163e-05,9.0634365e-05,8.0935516e-05,5.5812394e-05,2.6137435e-05,1.8022927e-06,-1.7318775e-05,-2.6355387e-05,-2.6598487e-05,-2.5902718e-05,-3.9189387e-05,-8.5043066e-05,-0.00017027894,-0.00028092294,-0.00035794371,-0.00037595825,-0.00032669279,-0.0001901293,-1.2792087e-05,7.3273676e-05,9.0156548e-05,9.6443615e-05,5.4278349e-05,-2.1417943e-05,-4.2140118e-05,-6.6106419e-05,-0.00013060335,-0.00015928076,-0.00011674665,-3.8476853e-05,9.3031834e-05,0.00022574764,0.00028987573,0.0002758849,0.00022145567,0.00012025903,2.5592556e-05,-3.07731e-05,-5.7120104e-05,-6.8545801e-05,-4.8058344e-05,-1.1928663e-05,1.4057883e-05,2.6330239e-05,3.0747951e-05,2.3102877e-05,1.201249e-05,9.5731081e-06,1.3529769e-05,1.6983465e-05,2.0906595e-05,,
635,,-0.0022650339,0,0.018146,0.018687,0.019851,0.021359,0.023036,0.024408,0.025383,0.026824,0.028947,0.031691,0.034952,0.038111,0.041463,0.045305,0.048832,0.05205,0.055091,0.058339,0.062048,0.065483,0.068862,0.072022,0.073659,0.071921,0.065885,0.057483,0.052099,0.049877,0.048317,0.047034,0.044909,0.040032,0.035991,0.035493,0.035426,0.032385,0.026248,0.018783,0.0127,0.009623,0.008863,0.008427,0.008581,0.008838,0.00925,0.0098,0.009908,0.009022,0.007357,0.006186,0.0057,0.005388,0.005063,0.004716,0.004319,0.003955,0.003679,0.00329,0.003055,0.003055,,8.2704956e-05,8.6126293e-05,5.4037363e-05,4.6503011e-05,5.2888683e-05,7.4503628e-05,9.4685811e-05,0.00010832175,0.00010481396,8.0951058e-05,5.2518141e-05,2.7630076e-05,4.7552879e-06,-6.0521847e-06,-3.5324996e-06,-6.0521847e-07,-1.9218774e-05,-8.4854099e-05,-0.00020069785,-0.00034819824,-0.00045519839,-0.00048296434,-0.00041348773,-0.00023780145,-1.475992e-05,9.7032577e-05,0.00012222943,0.00013314806,8.946117e-05,6.1756986e-07,-2.1207349e-05,-4.1031342e-05,-0.00012313108,-0.00017532808,-0.00013584067,-4.9862591e-05,8.6533889e-05,0.0002338243,0.00031409603,0.00030210283,0.00023840667,0.00013145592,2.9408677e-05,-3.323761e-05,-6.2213988e-05,-7.4120735e-05,-5.4346148e-05,-1.4327621e-05,1.4784623e-05,2.9087541e-05,3.4719778e-05,2.7000154e-05,1.2104369e-05,7.4478925e-06,1.0436931e-05,1.3401266e-05,2.1899027e-05,,
636,,-0.0021756574,0,0.018708,0.019112,0.019997,0.021123,0.022377,0.023392,0.024015,0.024994,0.026419,0.028343,0.030865,0.033328,0.036141,0.039604,0.042635,0.045447,0.048387,0.051597,0.055077,0.05806,0.06069,0.063018,0.063653,0.06057,0.053119,0.043764,0.038152,0.03587,0.034277,0.032947,0.031035,0.027317,0.024497,0.024107,0.023748,0.021395,0.017462,0.013196,0.010091,0.008651,0.008272,0.007894,0.007993,0.008059,0.008152,0.008342,0.008302,0.007812,0.007088,0.006568,0.00633,0.006159,0.006005,0.005809,0.005582,0.005349,0.005184,0.004979,0.004975,0.004882,,9.1666277e-05,9.3423697e-05,5.3863052e-05,4.2944613e-05,5.2143024e-05,8.244917e-05,0.00011498014,0.0001474924,0.00015566254,0.00013290956,0.00010742697,8.0560879e-05,4.277635e-05,2.1182519e-05,1.2358028e-05,-8.0018696e-06,-6.3566254e-05,-0.00018658565,-0.00038076186,-0.00060143024,-0.00073843421,-0.00074482823,-0.00059426969,-0.00028475812,7.8466932e-05,0.00026232297,0.00030680065,0.00030143491,0.00020515074,5.7751811e-05,1.8322038e-05,1.3461089e-06,-7.1904651e-05,-0.00011026875,-6.5118018e-05,5.3657397e-06,0.00011400795,0.00022405235,0.00027292358,0.00024665576,0.00018651087,9.3891096e-05,1.983641e-05,-2.0285113e-05,-3.8924982e-05,-4.7693386e-05,-3.0399626e-05,-5.7583548e-06,1.1180182e-05,1.9275532e-05,2.1836878e-05,1.4601542e-05,8.3197009e-06,5.3470437e-06,9.6097219e-06,1.2582379e-05,1.9182052e-05,,
637,,-0.0030121841,0,0.027559,0.028377,0.030191,0.032586,0.035235,0.037464,0.03906,0.041208,0.044225,0.048006,0.052403,0.056721,0.061188,0.066054,0.070365,0.074454,0.078647,0.083044,0.087897,0.092494,0.097216,0.101788,0.104932,0.104987,0.100666,0.093559,0.088203,0.08562,0.08393,0.082883,0.08047,0.073069,0.066225,0.065751,0.067947,0.065942,0.057172,0.043877,0.031654,0.024953,0.023238,0.022274,0.022755,0.023335,0.024353,0.025705,0.026,0.024007,0.020124,0.017232,0.016046,0.015251,0.01453,0.013701,0.012877,0.012155,0.011561,0.01064,0.010372,0.010227,,6.4802402e-05,6.6828425e-05,4.0107974e-05,3.0905948e-05,3.0535926e-05,4.2328107e-05,5.4368991e-05,6.1811895e-05,5.8160201e-05,4.3140942e-05,2.587122e-05,1.1379697e-05,8.4923114e-08,-1.3951654e-06,4.312881e-06,7.3701131e-06,1.9410998e-07,-2.8831397e-05,-8.4662279e-05,-0.00016025598,-0.00022277759,-0.00024991659,-0.00023139729,-0.00015744139,-5.7213915e-05,-9.396136e-06,-5.0347275e-07,1.7457766e-05,1.7269722e-05,-8.728883e-06,-4.6283097e-06,-1.7912711e-05,-9.6557581e-05,-0.00017019805,-0.00017091383,-0.00011525886,7.4368384e-06,0.00015636772,0.00025715932,0.00027400443,0.00023429074,0.00013571927,3.0984805e-05,-3.9555973e-05,-7.3555549e-05,-8.7804434e-05,-6.5081435e-05,-1.9483789e-05,1.6778381e-05,3.4988323e-05,4.2819447e-05,3.3890389e-05,1.8768008e-05,1.0342422e-05,1.1907434e-05,1.4291347e-05,2.3596494e-05,,
638,,-0.0029886791,0,0.027175,0.027965,0.029768,0.032205,0.034898,0.037176,0.03883,0.041033,0.044152,0.048042,0.052412,0.05669,0.061038,0.065682,0.069867,0.073869,0.07798,0.082319,0.087048,0.091522,0.096188,0.100715,0.10397,0.104764,0.10163,0.09638,0.092262,0.090223,0.088956,0.088386,0.08638,0.079448,0.073039,0.072903,0.075476,0.074326,0.066115,0.051835,0.037931,0.030203,0.028249,0.026916,0.027708,0.028644,0.029958,0.031704,0.032033,0.029344,0.024356,0.0207,0.019183,0.018169,0.017153,0.016019,0.014832,0.013637,0.012644,0.011423,0.010788,0.010562,,5.8472136e-05,6.0624815e-05,3.7225197e-05,2.9174179e-05,2.8173183e-05,3.7644969e-05,4.703603e-05,5.1572801e-05,4.671851e-05,3.3479536e-05,1.845922e-05,6.8670452e-06,-8.8259828e-07,-9.1488846e-07,4.6390227e-06,7.7765519e-06,1.9912278e-06,-1.9643193e-05,-6.2142454e-05,-0.00011908081,-0.00016784436,-0.00019050131,-0.00018041601,-0.00012567338,-5.4850254e-05,-2.346958e-05,-1.8496892e-05,-1.3185157e-06,1.7974867e-06,-1.1054005e-05,-2.7931007e-06,-2.1634421e-05,-0.00010181632,-0.00017416786,-0.00018310147,-0.00013920297,-1.57307e-05,0.00013822888,0.00024232705,0.00026656621,0.00023849528,0.00013864866,2.6903103e-05,-4.8505234e-05,-8.5977989e-05,-0.00010214999,-7.4412722e-05,-2.1790491e-05,1.8243952e-05,3.7537336e-05,4.487797e-05,3.4771143e-05,1.671555e-05,8.5999516e-06,1.3298173e-05,1.8529182e-05,3.0837123e-05,,
639,,-0.0025274024,0,0.027055,0.027792,0.029451,0.031663,0.034138,0.036233,0.037777,0.039903,0.042888,0.04661,0.050906,0.055126,0.059475,0.064194,0.068356,0.072204,0.076013,0.080034,0.084481,0.088565,0.092676,0.096668,0.09913,0.098099,0.092288,0.083425,0.077322,0.074595,0.07272,0.071367,0.068757,0.062038,0.056281,0.055602,0.056172,0.052938,0.044484,0.033076,0.023418,0.018533,0.017349,0.016494,0.016881,0.01737,0.018024,0.018917,0.019005,0.017427,0.01471,0.012828,0.012093,0.011585,0.011096,0.010491,0.009781,0.008998,0.008382,0.007733,0.00722,0.006835,,7.5446749e-05,7.8975405e-05,4.9998111e-05,4.0719332e-05,4.1520269e-05,5.564245e-05,6.8910801e-05,7.6172126e-05,7.0074427e-05,5.0058559e-05,2.673316e-05,7.4577808e-06,-7.6995731e-06,-1.1613586e-05,-6.2412634e-06,-1.7529941e-06,-1.1054441e-05,-5.0391023e-05,-0.00012456836,-0.00022458725,-0.00030224791,-0.00032967623,-0.00029466168,-0.00018621028,-4.09309e-05,3.0692508e-05,4.7005931e-05,6.242019e-05,4.3265707e-05,-8.6969663e-06,-1.715214e-05,-3.695644e-05,-0.00011383883,-0.00016958706,-0.0001493823,-7.8854509e-05,5.2967623e-05,0.00019748385,0.00028055461,0.00028075862,0.00023046583,0.00012649515,2.5599758e-05,-3.5415014e-05,-6.3410027e-05,-7.5038725e-05,-5.1962673e-05,-1.1779818e-05,1.6237863e-05,2.8176357e-05,3.186369e-05,2.2426234e-05,7.1630965e-06,7.631569e-07,7.0422003e-06,1.2512751e-05,2.5410858e-05,,
640,,-0.0023218632,0,0.022101,0.022765,0.024244,0.026211,0.028431,0.030348,0.031816,0.033819,0.036572,0.039968,0.043881,0.047732,0.051743,0.056154,0.060022,0.063546,0.067015,0.070754,0.074916,0.078601,0.082094,0.085374,0.087055,0.085007,0.078026,0.068157,0.06174,0.059052,0.057193,0.055694,0.053165,0.047362,0.042507,0.041487,0.041226,0.03791,0.030849,0.02216,0.015146,0.011645,0.010791,0.010303,0.010487,0.010736,0.011177,0.011773,0.011872,0.010886,0.009056,0.007747,0.007203,0.006868,0.006539,0.006152,0.005751,0.005416,0.005125,0.004736,0.004583,0.004563,,9.5499868e-05,0.00010102875,6.5956212e-05,5.4940649e-05,5.5774202e-05,7.2434714e-05,8.8092851e-05,9.729359e-05,8.9865471e-05,6.4700607e-05,3.5526246e-05,1.1469269e-05,-8.6520707e-06,-1.5563176e-05,-1.1785808e-05,-9.7494065e-06,-2.8594039e-05,-9.1490372e-05,-0.00020209971,-0.00034275917,-0.00044308098,-0.00046746505,-0.00039994724,-0.00022956476,-1.1131628e-05,9.7662886e-05,0.00012089686,0.00012775521,8.2975468e-05,-2.7749934e-06,-2.2527038e-05,-4.0116064e-05,-0.00011221314,-0.00015946188,-0.00012518069,-4.2553416e-05,9.1522026e-05,0.00023140069,0.00030718016,0.00029650224,0.00023334213,0.00012737536,2.8805065e-05,-3.1252968e-05,-5.8580849e-05,-6.9353733e-05,-5.0076497e-05,-1.2914798e-05,1.5130572e-05,2.9364284e-05,3.4407808e-05,2.6842522e-05,1.4085993e-05,8.525455e-06,9.8549195e-06,1.2461092e-05,1.9024004e-05,,
641,,-0.0021175214,0,0.016347,0.016903,0.018162,0.019812,0.02166,0.023279,0.024588,0.026412,0.028916,0.032002,0.035552,0.039076,0.04276,0.046783,0.050322,0.053456,0.056333,0.059465,0.0631,0.06628,0.069213,0.071985,0.073191,0.070561,0.06302,0.052893,0.046647,0.044214,0.042558,0.04117,0.038926,0.034169,0.030437,0.029578,0.028846,0.02566,0.020083,0.01388,0.009274,0.007133,0.006627,0.006305,0.006415,0.006566,0.006814,0.007156,0.007198,0.006587,0.005536,0.0048,0.004506,0.004317,0.004134,0.003902,0.003664,0.003469,0.003261,0.002998,0.002956,0.003118,,0.00011979735,0.00012860483,8.7903352e-05,7.8394388e-05,8.3257989e-05,0.00010604832,0.00012623539,0.00013660171,0.00012436477,8.7778644e-05,4.3164458e-05,5.5650818e-06,-2.416212e-05,-3.6819953e-05,-3.3468433e-05,-2.5019486e-05,-4.6438036e-05,-0.00013805144,-0.00029957911,-0.00050003118,-0.00063897116,-0.0006656742,-0.00055282931,-0.00028978956,3.6679657e-05,0.00020046765,0.00023694466,0.0002341855,0.00014849571,1.0927514e-05,-2.5066251e-05,-4.3335931e-05,-0.00011416991,-0.00014636009,-8.9898675e-05,4.8012471e-06,0.00014173032,0.00027429462,0.00033349961,0.00030494154,0.00022869836,0.0001190491,2.6157443e-05,-2.6422447e-05,-4.9555729e-05,-5.8830865e-05,-4.0919719e-05,-9.4154326e-06,1.3686672e-05,2.5144193e-05,2.8448948e-05,2.0530008e-05,1.0724864e-05,9.1971941e-06,1.0693687e-05,1.4232268e-05,1.7708496e-05,,
642,,-0.0018971848,0,0.017698,0.018091,0.019007,0.02025,0.021686,0.022931,0.023909,0.02533,0.027366,0.029926,0.032917,0.035916,0.039132,0.042758,0.046016,0.048878,0.05146,0.054264,0.05759,0.060554,0.063231,0.065667,0.066552,0.063841,0.056599,0.047278,0.041645,0.039427,0.03788,0.036569,0.034549,0.030522,0.027484,0.026811,0.026068,0.023299,0.018736,0.013643,0.009811,0.008009,0.007555,0.007208,0.007312,0.007415,0.007587,0.007855,0.007853,0.007308,0.00637,0.005716,0.00545,0.00525,0.005057,0.004859,0.004609,0.004396,0.004217,0.003978,0.004005,0.004235,,9.9884115e-05,0.00010855402,7.8355294e-05,7.2998841e-05,8.1600069e-05,0.00010625349,0.00012840036,0.00014208335,0.00013476973,0.00010257951,6.0723636e-05,2.2833598e-05,-9.6141465e-06,-2.664492e-05,-2.7606335e-05,-2.2953775e-05,-4.882613e-05,-0.00014731963,-0.00031749002,-0.00052029701,-0.00065632001,-0.00067664707,-0.00055301944,-0.00027597751,5.5350015e-05,0.00022145156,0.00026064638,0.00025566763,0.000163595,2.5391648e-05,-1.1382463e-05,-3.2585089e-05,-0.00010182411,-0.00012975664,-7.7153526e-05,4.4293747e-06,0.00012893257,0.00025072321,0.00030279411,0.0002754453,0.00020898751,0.00010862269,2.3194129e-05,-2.4876604e-05,-4.6439761e-05,-5.576205e-05,-3.8576763e-05,-8.0003434e-06,1.3116443e-05,2.3194129e-05,2.6953947e-05,2.0121035e-05,1.1279454e-05,1.2584231e-05,1.533113e-05,1.8043693e-05,1.85244e-05,,
643,,-0.0021031597,0,0.016709,0.017247,0.018426,0.019963,0.021686,0.023185,0.024363,0.026001,0.028284,0.031111,0.03435,0.037581,0.040993,0.044794,0.048253,0.051257,0.053941,0.056855,0.060325,0.063519,0.06654,0.069336,0.070567,0.068394,0.06162,0.052816,0.047393,0.04517,0.043611,0.042397,0.040325,0.036055,0.032838,0.032229,0.031471,0.02855,0.023549,0.017427,0.012897,0.011055,0.010663,0.010037,0.010328,0.010592,0.010718,0.010993,0.010868,0.01001,0.009025,0.008471,0.008269,0.008098,0.007905,0.007633,0.007181,0.006561,0.006218,0.005958,0.005796,0.005717,,9.9698774e-05,0.0001061296,7.0991243e-05,6.2318739e-05,6.5695271e-05,8.5492119e-05,0.00010391594,0.00011473205,0.00010811909,8.0448336e-05,4.4021016e-05,1.2189142e-05,-1.3716287e-05,-2.6283713e-05,-2.2753065e-05,-1.352014e-05,-3.0122592e-05,-0.00010454641,-0.00024049037,-0.0004064028,-0.00052312434,-0.00054793695,-0.0004602732,-0.00024271804,1.7274956e-05,0.00014858144,0.00018304729,0.00018775482,0.00011624518,1.0031524e-05,-1.6364273e-05,-4.3138354e-05,-0.00011138354,-0.00013295972,-8.5632224e-05,-1.4094571e-05,0.00011645534,0.00023855692,0.00028131699,0.00025522942,0.00020095271,9.5005254e-05,1.0339755e-05,-2.676007e-05,-4.2788091e-05,-5.0451839e-05,-2.5036778e-05,2.4518389e-06,1.3408056e-05,1.4234676e-05,1.2469352e-05,2.2136602e-06,-6.234676e-06,-2.4378284e-06,1.2105079e-05,1.932049e-05,2.7278459e-05,,
644,,-0.0020947631,0,0.019252,0.0197,0.020722,0.022082,0.023644,0.024993,0.026028,0.027521,0.029674,0.032387,0.035505,0.03861,0.041906,0.045604,0.048977,0.051965,0.054748,0.057783,0.061352,0.06467,0.067862,0.070877,0.072448,0.070678,0.064535,0.056076,0.050634,0.048365,0.046798,0.045546,0.04344,0.038818,0.035191,0.034584,0.034174,0.031309,0.025811,0.019117,0.013878,0.011379,0.010752,0.010264,0.010447,0.010629,0.010896,0.011303,0.011295,0.010487,0.009163,0.008233,0.007855,0.007593,0.007312,0.006996,0.006656,0.00627,0.006003,0.00564,0.005624,0.005625,,8.0845763e-05,8.6863202e-05,6.0838736e-05,5.558785e-05,6.0953719e-05,7.9900348e-05,9.6917819e-05,0.00010652528,0.00010025232,7.5990929e-05,4.5431026e-05,1.9061612e-05,-2.32521e-06,-1.1459964e-05,-7.19282e-06,-1.1498291e-07,-1.5484366e-05,-8.2046696e-05,-0.00020221662,-0.00035367466,-0.00046468428,-0.00049503976,-0.00042423584,-0.00024087643,-1.0859497e-05,0.00010766233,0.00013937207,0.00014904341,9.7313871e-05,6.451819e-06,-1.5216072e-05,-3.705005e-05,-0.00010849277,-0.00014593887,-0.00010764956,-3.2450733e-05,9.4592609e-05,0.00022302852,0.00028505542,0.00026967326,0.00021179852,0.00011127791,2.2779393e-05,-2.7851417e-05,-5.1090741e-05,-6.0468236e-05,-4.1074451e-05,-8.9558913e-06,1.3874605e-05,2.3801463e-05,2.6982657e-05,1.9202146e-05,1.0156824e-05,6.97563e-06,1.2009326e-05,1.5484366e-05,2.136127e-05,,
645,,-0.0019084266,0,0.016241,0.016584,0.017381,0.018436,0.019656,0.020724,0.021558,0.022761,0.024476,0.026646,0.029204,0.031782,0.034559,0.037709,0.040565,0.043099,0.045407,0.047931,0.050953,0.053696,0.056197,0.058474,0.059288,0.056802,0.050407,0.042329,0.037441,0.035467,0.034084,0.032946,0.031199,0.027829,0.02536,0.024943,0.024303,0.021965,0.018115,0.013674,0.010436,0.009035,0.008696,0.008236,0.00841,0.00855,0.008647,0.008833,0.008742,0.008145,0.007397,0.006925,0.006734,0.006585,0.006437,0.00621,0.005882,0.005471,0.00523,0.004995,0.004778,0.004559,,9.0580469e-05,9.797405e-05,7.0020487e-05,6.5103574e-05,7.2788527e-05,9.5606647e-05,0.00011687685,0.00013099021,0.00012618256,9.8611427e-05,6.1934896e-05,2.8663783e-05,2.0031869e-07,-1.4350102e-05,-1.4514e-05,-1.0161621e-05,-3.6694742e-05,-0.00013466879,-0.00029902117,-0.00049107216,-0.00062098794,-0.00064061917,-0.00052022763,-0.00025808331,4.9861143e-05,0.00020798543,0.00024974277,0.00024724789,0.00016058275,3.4527658e-05,-1.8575006e-06,-2.8754837e-05,-9.7719099e-05,-0.00012064648,-7.3480537e-05,-3.0047803e-06,0.00011694969,0.00022983838,0.00027097655,0.00024413385,0.00018911905,9.1035739e-05,1.3348509e-05,-2.4293194e-05,-4.0719326e-05,-4.8495333e-05,-2.627817e-05,-6.1916686e-07,1.2365126e-05,1.522422e-05,1.4605053e-05,4.8440701e-06,-4.4616435e-06,-5.0990212e-06,6.3919873e-06,1.245618e-05,2.6259959e-05,,
